datetime,open,high,low,close,volume
2019-11-06 11:15:00-05:00,9599.0,9602.0,9593.5,9594.5,5244
2019-11-06 11:20:00-05:00,9594.75,9595.5,9587.0,9592.0,4397
2019-11-06 11:25:00-05:00,9591.75,9596.25,9589.0,9595.25,3175
2019-11-06 11:30:00-05:00,9595.5,9596.75,9583.75,9584.5,4691
2019-11-07 09:30:00-05:00,9643.5,9644.25,9642.5,9644.0,361
2019-11-07 09:35:00-05:00,9643.75,9647.25,9643.5,9646.25,1288
2019-11-07 09:40:00-05:00,9646.25,9646.25,9643.25,9643.75,390
2019-11-07 09:45:00-05:00,9643.75,9644.0,9640.25,9641.0,627
2019-11-07 09:50:00-05:00,9640.75,9641.75,9634.5,9635.25,1605
2019-11-07 09:55:00-05:00,9635.0,9637.5,9632.75,9636.25,1469
2019-11-07 10:00:00-05:00,9636.25,9638.0,9635.5,9637.25,914
2019-11-07 10:05:00-05:00,9637.5,9639.5,9636.5,9639.25,721
2019-11-07 10:10:00-05:00,9639.25,9641.0,9638.25,9639.75,719
2019-11-07 10:15:00-05:00,9639.75,9640.75,9639.25,9640.75,490
2019-11-07 10:20:00-05:00,9640.5,9642.0,9638.5,9639.0,737
2019-11-07 10:25:00-05:00,9639.0,9644.5,9638.0,9642.75,968
2019-11-07 10:30:00-05:00,9642.75,9643.5,9639.0,9639.25,1360
2019-11-07 10:35:00-05:00,9639.25,9643.75,9631.75,9636.5,11473
2019-11-07 10:40:00-05:00,9636.25,9652.25,9636.0,9649.75,9800
2019-11-07 10:45:00-05:00,9649.75,9658.75,9649.0,9652.25,8416
2019-11-07 10:50:00-05:00,9652.25,9655.5,9649.0,9650.5,5379
2019-11-07 10:55:00-05:00,9650.75,9655.0,9647.75,9652.25,4568
2019-11-07 11:00:00-05:00,9652.5,9653.25,9648.5,9651.5,4368
2019-11-07 11:05:00-05:00,9651.5,9655.25,9647.0,9648.0,4614
2019-11-07 11:10:00-05:00,9648.25,9649.5,9644.5,9649.25,4335
2019-11-07 11:15:00-05:00,9649.5,9657.75,9648.0,9657.0,5881
2019-11-07 11:20:00-05:00,9657.0,9663.25,9656.75,9662.0,5513
2019-11-07 11:25:00-05:00,9662.0,9662.25,9658.5,9660.0,2784
2019-11-07 11:30:00-05:00,9660.25,9661.5,9658.0,9659.25,2237
2019-11-08 09:30:00-05:00,9613.75,9613.75,9610.0,9612.0,638
2019-11-08 09:35:00-05:00,9611.75,9613.25,9608.25,9610.0,886
2019-11-08 09:40:00-05:00,9610.25,9612.75,9609.5,9611.5,935
2019-11-08 09:45:00-05:00,9611.5,9611.5,9610.0,9610.75,357
2019-11-08 09:50:00-05:00,9611.0,9616.0,9610.75,9614.75,923
2019-11-08 09:55:00-05:00,9615.0,9615.25,9611.5,9612.75,422
2019-11-08 10:00:00-05:00,9613.0,9614.5,9611.75,9613.25,431
2019-11-08 10:05:00-05:00,9613.5,9616.5,9613.0,9615.75,614
2019-11-08 10:10:00-05:00,9615.75,9617.0,9614.75,9614.75,446
2019-11-08 10:15:00-05:00,9614.5,9615.0,9609.0,9609.75,1025
2019-11-08 10:20:00-05:00,9609.75,9610.5,9606.0,9607.75,1015
2019-11-08 10:25:00-05:00,9607.75,9610.25,9607.75,9609.25,564
2019-11-08 10:30:00-05:00,9609.5,9611.75,9607.75,9608.75,1386
2019-11-08 10:35:00-05:00,9608.75,9616.75,9603.25,9611.75,11608
2019-11-08 10:40:00-05:00,9611.75,9626.0,9609.25,9622.0,10055
2019-11-08 10:45:00-05:00,9622.25,9630.75,9621.5,9629.0,6407
2019-11-08 10:50:00-05:00,9629.25,9631.0,9627.0,9627.0,4653
2019-11-08 10:55:00-05:00,9627.25,9631.5,9623.5,9625.25,6230
2019-11-08 11:00:00-05:00,9625.25,9627.75,9602.0,9603.75,9841
2019-11-08 11:05:00-05:00,9604.25,9612.75,9587.75,9602.75,15563
2019-11-08 11:10:00-05:00,9603.0,9606.75,9595.75,9605.75,7326
2019-11-08 11:15:00-05:00,9605.75,9613.5,9601.25,9612.5,6254
2019-11-08 11:20:00-05:00,9612.5,9614.75,9610.0,9612.0,4462
2019-11-08 11:25:00-05:00,9611.75,9616.0,9608.25,9614.0,3640
2019-11-08 11:30:00-05:00,9614.25,9623.5,9614.25,9621.5,5592
2019-11-11 09:30:00-05:00,9619.75,9619.75,9617.25,9617.5,239
2019-11-11 09:35:00-05:00,9617.25,9625.5,9616.75,9622.75,1204
2019-11-11 09:40:00-05:00,9622.5,9624.5,9622.0,9624.5,748
2019-11-11 09:45:00-05:00,9624.25,9625.0,9622.0,9623.0,364
2019-11-11 09:50:00-05:00,9623.0,9623.5,9622.0,9623.0,263
2019-11-11 09:55:00-05:00,9623.0,9624.25,9622.75,9623.25,235
2019-11-11 10:00:00-05:00,9623.25,9623.25,9621.25,9621.5,360
2019-11-11 10:05:00-05:00,9621.75,9623.25,9621.5,9623.25,322
2019-11-11 10:10:00-05:00,9623.25,9623.75,9619.0,9619.5,549
2019-11-11 10:15:00-05:00,9619.0,9622.5,9617.5,9621.0,633
2019-11-11 10:20:00-05:00,9621.0,9623.0,9620.5,9622.75,450
2019-11-11 10:25:00-05:00,9622.75,9623.0,9621.0,9621.75,313
2019-11-11 10:30:00-05:00,9621.75,9622.5,9616.5,9617.25,2161
2019-11-11 10:35:00-05:00,9617.25,9619.5,9608.75,9617.25,11710
2019-11-11 10:40:00-05:00,9617.0,9619.0,9611.0,9612.75,6972
2019-11-11 10:45:00-05:00,9612.5,9613.0,9604.25,9606.5,6476
2019-11-11 10:50:00-05:00,9606.5,9625.25,9605.5,9622.75,7432
2019-11-11 10:55:00-05:00,9623.0,9624.5,9619.5,9621.5,4033
2019-11-11 11:00:00-05:00,9621.75,9626.5,9617.0,9626.25,4133
2019-11-11 11:05:00-05:00,9626.25,9629.5,9622.75,9623.0,3686
2019-11-11 11:10:00-05:00,9623.25,9625.75,9619.5,9625.5,3731
2019-11-11 11:15:00-05:00,9625.5,9629.5,9625.5,9627.25,2828
2019-11-11 11:20:00-05:00,9627.5,9630.75,9625.75,9628.75,2852
2019-11-11 11:25:00-05:00,9628.75,9631.5,9625.0,9630.0,2371
2019-11-11 11:30:00-05:00,9630.25,9635.75,9630.0,9633.75,3056
2019-11-12 09:30:00-05:00,9657.75,9658.25,9655.75,9656.0,287
2019-11-12 09:35:00-05:00,9656.0,9657.25,9651.5,9651.75,444
2019-11-12 09:40:00-05:00,9651.75,9653.75,9650.25,9652.5,429
2019-11-12 09:45:00-05:00,9652.25,9652.25,9648.25,9648.75,832
2019-11-12 09:50:00-05:00,9648.75,9652.0,9648.5,9651.25,401
2019-11-12 09:55:00-05:00,9651.0,9653.25,9650.25,9650.75,543
2019-11-12 10:00:00-05:00,9650.5,9651.25,9649.5,9650.75,361
2019-11-12 10:05:00-05:00,9651.0,9654.25,9650.75,9651.75,606
2019-11-12 10:10:00-05:00,9651.75,9653.25,9651.0,9652.75,270
2019-11-12 10:15:00-05:00,9652.5,9654.5,9652.5,9653.25,448
2019-11-12 10:20:00-05:00,9653.25,9656.5,9653.0,9655.5,739
2019-11-12 10:25:00-05:00,9655.5,9655.75,9652.25,9653.25,482
2019-11-12 10:30:00-05:00,9653.5,9655.0,9652.25,9652.5,729
2019-11-12 10:35:00-05:00,9653.0,9661.75,9649.75,9659.25,10046
2019-11-12 10:40:00-05:00,9659.0,9666.5,9658.25,9665.25,8119
2019-11-12 10:45:00-05:00,9665.0,9669.75,9663.0,9663.5,6533
2019-11-12 10:50:00-05:00,9663.5,9667.75,9662.25,9665.25,5757
2019-11-12 10:55:00-05:00,9665.5,9671.5,9664.0,9666.0,6710
2019-11-12 11:00:00-05:00,9666.0,9671.5,9665.5,9670.0,3487
2019-11-12 11:05:00-05:00,9670.25,9674.25,9666.0,9666.0,5287
2019-11-12 11:10:00-05:00,9666.25,9675.0,9665.75,9674.75,4012
2019-11-12 11:15:00-05:00,9674.75,9678.5,9671.0,9671.5,4314
2019-11-12 11:20:00-05:00,9671.5,9679.5,9671.5,9678.25,2875
2019-11-12 11:25:00-05:00,9678.5,9683.25,9678.5,9682.75,4295
2019-11-12 11:30:00-05:00,9682.5,9685.0,9681.75,9682.25,3229
2019-11-13 09:30:00-05:00,9643.5,9643.5,9641.75,9642.25,306
2019-11-13 09:35:00-05:00,9642.0,9646.25,9638.5,9645.0,1354
2019-11-13 09:40:00-05:00,9645.25,9646.75,9643.25,9643.25,773
2019-11-13 09:45:00-05:00,9643.5,9645.25,9643.0,9643.5,389
2019-11-13 09:50:00-05:00,9643.5,9647.0,9643.5,9645.5,653
2019-11-13 09:55:00-05:00,9645.5,9649.0,9645.25,9647.25,830
2019-11-13 10:00:00-05:00,9647.25,9648.75,9645.75,9648.25,656
2019-11-13 10:05:00-05:00,9648.5,9649.75,9647.25,9648.25,777
2019-11-13 10:10:00-05:00,9648.75,9649.0,9644.0,9644.75,747
2019-11-13 10:15:00-05:00,9644.75,9645.0,9642.5,9644.25,958
2019-11-13 10:20:00-05:00,9644.0,9645.0,9641.75,9642.0,614
2019-11-13 10:25:00-05:00,9642.25,9643.0,9639.75,9640.0,966
2019-11-13 10:30:00-05:00,9640.25,9641.5,9638.75,9641.5,1422
2019-11-13 10:35:00-05:00,9641.25,9649.75,9634.5,9649.75,11984
2019-11-13 10:40:00-05:00,9650.0,9661.75,9649.75,9655.0,9852
2019-11-13 10:45:00-05:00,9654.75,9656.0,9649.25,9649.75,5079
2019-11-13 10:50:00-05:00,9649.75,9652.75,9641.75,9642.5,6419
2019-11-13 10:55:00-05:00,9642.25,9644.25,9635.5,9642.25,6930
2019-11-13 11:00:00-05:00,9642.0,9652.5,9642.0,9652.5,4728
2019-11-13 11:05:00-05:00,9652.5,9660.25,9647.5,9658.25,6784
2019-11-13 11:10:00-05:00,9658.5,9660.25,9655.0,9658.5,4537
2019-11-13 11:15:00-05:00,9658.5,9660.0,9654.5,9658.25,3209
2019-11-13 11:20:00-05:00,9658.75,9664.0,9656.25,9661.0,4865
2019-11-13 11:25:00-05:00,9661.0,9666.0,9660.75,9661.5,4485
2019-11-13 11:30:00-05:00,9661.5,9664.25,9660.75,9662.0,2303
2019-11-14 09:30:00-05:00,9644.25,9645.75,9643.5,9644.0,339
2019-11-14 09:35:00-05:00,9643.75,9649.0,9643.25,9649.0,1081
2019-11-14 09:40:00-05:00,9648.75,9649.25,9638.0,9640.0,1667
2019-11-14 09:45:00-05:00,9640.25,9640.75,9635.25,9639.5,1794
2019-11-14 09:50:00-05:00,9639.5,9641.75,9638.0,9640.5,822
2019-11-14 09:55:00-05:00,9640.25,9641.25,9638.75,9640.5,567
2019-11-14 10:00:00-05:00,9640.5,9642.0,9639.75,9640.75,537
2019-11-14 10:05:00-05:00,9640.75,9645.0,9640.25,9642.5,1137
2019-11-14 10:10:00-05:00,9642.25,9642.5,9640.0,9642.0,492
2019-11-14 10:15:00-05:00,9641.5,9643.25,9641.0,9643.0,334
2019-11-14 10:20:00-05:00,9643.0,9643.25,9640.75,9642.25,445
2019-11-14 10:25:00-05:00,9642.5,9643.5,9638.5,9638.5,568
2019-11-14 10:30:00-05:00,9638.5,9640.25,9636.25,9639.5,1262
2019-11-14 10:35:00-05:00,9639.75,9651.0,9635.5,9647.25,12568
2019-11-14 10:40:00-05:00,9647.0,9655.75,9647.0,9651.0,7086
2019-11-14 10:45:00-05:00,9651.0,9652.0,9640.25,9641.0,6108
2019-11-14 10:50:00-05:00,9641.0,9650.0,9639.25,9649.25,5520
2019-11-14 10:55:00-05:00,9649.25,9654.75,9644.5,9650.75,4791
2019-11-14 11:00:00-05:00,9650.75,9651.75,9646.75,9650.25,4460
2019-11-14 11:05:00-05:00,9650.0,9662.0,9647.5,9661.5,6068
2019-11-14 11:10:00-05:00,9661.25,9662.0,9657.0,9659.25,4751
2019-11-14 11:15:00-05:00,9659.25,9659.75,9655.25,9656.25,2752
2019-11-14 11:20:00-05:00,9656.25,9659.75,9653.5,9657.75,3889
2019-11-14 11:25:00-05:00,9657.75,9659.0,9652.25,9653.25,3467
2019-11-14 11:30:00-05:00,9653.25,9655.75,9647.5,9649.25,5333
2019-11-15 09:30:00-05:00,9696.0,9701.0,9694.5,9698.5,441
2019-11-15 09:35:00-05:00,9697.75,9700.0,9695.5,9698.0,1068
2019-11-15 09:40:00-05:00,9698.25,9702.0,9697.25,9701.25,806
2019-11-15 09:45:00-05:00,9701.25,9705.0,9700.25,9704.25,1194
2019-11-15 09:50:00-05:00,9704.25,9709.75,9703.75,9709.0,1810
2019-11-15 09:55:00-05:00,9708.75,9709.5,9705.0,9706.5,1107
2019-11-15 10:00:00-05:00,9706.5,9709.5,9705.0,9708.25,1205
2019-11-15 10:05:00-05:00,9708.25,9708.5,9705.25,9705.25,884
2019-11-15 10:10:00-05:00,9705.25,9706.75,9704.25,9705.0,796
2019-11-15 10:15:00-05:00,9704.75,9707.0,9703.75,9706.5,673
2019-11-15 10:20:00-05:00,9706.0,9708.25,9704.5,9707.25,1231
2019-11-15 10:25:00-05:00,9707.25,9709.25,9706.75,9708.25,1412
2019-11-15 10:30:00-05:00,9708.0,9718.5,9705.75,9712.25,7509
2019-11-15 10:35:00-05:00,9712.0,9715.0,9696.75,9698.5,15168
2019-11-15 10:40:00-05:00,9698.5,9700.5,9694.0,9700.5,9208
2019-11-15 10:45:00-05:00,9700.25,9701.25,9692.0,9696.25,6797
2019-11-15 10:50:00-05:00,9696.25,9700.25,9695.0,9697.0,5077
2019-11-15 10:55:00-05:00,9697.25,9699.5,9694.0,9696.5,3575
2019-11-15 11:00:00-05:00,9696.75,9696.75,9686.75,9687.75,5587
2019-11-15 11:05:00-05:00,9687.5,9693.25,9686.75,9691.5,4560
2019-11-15 11:10:00-05:00,9691.5,9694.0,9688.0,9693.0,3759
2019-11-15 11:15:00-05:00,9692.75,9700.0,9689.75,9699.25,4926
2019-11-15 11:20:00-05:00,9699.25,9706.0,9699.25,9704.25,5519
2019-11-15 11:25:00-05:00,9704.25,9710.25,9703.75,9704.5,5642
2019-11-15 11:30:00-05:00,9704.5,9709.5,9701.75,9707.5,5352
2019-11-18 09:30:00-05:00,9722.75,9722.75,9709.75,9711.25,4125
2019-11-18 09:35:00-05:00,9711.0,9714.0,9706.75,9713.75,2844
2019-11-18 09:40:00-05:00,9713.75,9714.5,9705.5,9708.5,2548
2019-11-18 09:45:00-05:00,9708.5,9711.75,9707.5,9711.0,1387
2019-11-18 09:50:00-05:00,9711.25,9714.75,9707.75,9714.5,1481
2019-11-18 09:55:00-05:00,9714.5,9715.75,9710.0,9710.0,1339
2019-11-18 10:00:00-05:00,9710.0,9714.75,9710.0,9714.25,1436
2019-11-18 10:05:00-05:00,9714.25,9716.25,9712.5,9714.5,1039
2019-11-18 10:10:00-05:00,9714.25,9714.25,9709.25,9712.25,1636
2019-11-18 10:15:00-05:00,9712.0,9714.25,9710.5,9712.5,1010
2019-11-18 10:20:00-05:00,9712.5,9714.25,9711.75,9711.75,562
2019-11-18 10:25:00-05:00,9711.5,9712.75,9709.0,9709.75,838
2019-11-18 10:30:00-05:00,9709.75,9713.75,9708.5,9711.25,1655
2019-11-18 10:35:00-05:00,9711.5,9712.25,9693.5,9698.75,14153
2019-11-18 10:40:00-05:00,9698.5,9700.25,9687.75,9690.0,11116
2019-11-18 10:45:00-05:00,9689.75,9689.75,9677.0,9678.5,10750
2019-11-18 10:50:00-05:00,9678.75,9692.5,9678.5,9692.25,7341
2019-11-18 10:55:00-05:00,9692.0,9694.75,9687.25,9687.25,5521
2019-11-18 11:00:00-05:00,9687.5,9696.0,9686.75,9694.0,3619
2019-11-18 11:05:00-05:00,9693.75,9699.25,9692.75,9696.0,4722
2019-11-18 11:10:00-05:00,9696.0,9698.5,9689.5,9690.75,4422
2019-11-18 11:15:00-05:00,9690.5,9699.25,9690.25,9695.0,3626
2019-11-18 11:20:00-05:00,9695.0,9695.25,9685.5,9687.5,4357
2019-11-18 11:25:00-05:00,9687.25,9693.5,9685.75,9686.75,4037
2019-11-18 11:30:00-05:00,9686.75,9689.0,9682.0,9687.0,4202
2019-11-19 09:30:00-05:00,9763.75,9766.25,9763.75,9764.75,645
2019-11-19 09:35:00-05:00,9764.5,9766.0,9763.0,9765.0,710
2019-11-19 09:40:00-05:00,9765.25,9766.25,9761.25,9761.75,636
2019-11-19 09:45:00-05:00,9761.5,9763.0,9760.5,9760.5,629
2019-11-19 09:50:00-05:00,9760.5,9762.0,9760.25,9761.25,385
2019-11-19 09:55:00-05:00,9761.25,9761.75,9760.5,9761.5,497
2019-11-19 10:00:00-05:00,9761.5,9762.5,9760.25,9762.25,816
2019-11-19 10:05:00-05:00,9762.0,9768.0,9761.75,9766.25,1215
2019-11-19 10:10:00-05:00,9766.25,9766.75,9765.5,9766.5,398
2019-11-19 10:15:00-05:00,9766.5,9766.75,9762.75,9764.25,605
2019-11-19 10:20:00-05:00,9764.0,9766.25,9763.5,9765.5,538
2019-11-19 10:25:00-05:00,9765.75,9767.5,9765.25,9765.25,713
2019-11-19 10:30:00-05:00,9765.5,9765.5,9761.25,9762.0,1594
2019-11-19 10:35:00-05:00,9762.0,9762.25,9749.0,9752.75,14244
2019-11-19 10:40:00-05:00,9752.5,9756.0,9747.75,9752.25,9227
2019-11-19 10:45:00-05:00,9752.25,9754.25,9746.5,9747.25,6128
2019-11-19 10:50:00-05:00,9747.25,9751.0,9743.75,9749.25,7108
2019-11-19 10:55:00-05:00,9749.0,9752.75,9737.25,9739.0,9713
2019-11-19 11:00:00-05:00,9739.25,9743.75,9736.0,9738.25,5926
2019-11-19 11:05:00-05:00,9738.5,9742.5,9732.25,9733.0,7542
2019-11-19 11:10:00-05:00,9733.0,9735.25,9728.25,9731.5,7003
2019-11-19 11:15:00-05:00,9731.75,9741.5,9731.75,9738.5,6590
2019-11-19 11:20:00-05:00,9738.5,9746.5,9738.25,9744.25,5628
2019-11-19 11:25:00-05:00,9744.5,9745.0,9738.75,9740.75,3929
2019-11-19 11:30:00-05:00,9741.0,9744.0,9735.5,9742.5,4473
2019-11-20 09:30:00-05:00,9715.25,9715.75,9712.75,9713.75,579
2019-11-20 09:35:00-05:00,9714.0,9716.25,9712.75,9715.75,786
2019-11-20 09:40:00-05:00,9715.75,9716.0,9710.25,9711.0,702
2019-11-20 09:45:00-05:00,9711.25,9714.25,9710.0,9712.75,704
2019-11-20 09:50:00-05:00,9712.75,9713.25,9704.75,9704.75,1038
2019-11-20 09:55:00-05:00,9705.0,9708.0,9704.5,9706.25,1130
2019-11-20 10:00:00-05:00,9706.5,9707.75,9705.0,9705.5,511
2019-11-20 10:05:00-05:00,9705.25,9707.5,9703.75,9706.5,903
2019-11-20 10:10:00-05:00,9706.5,9715.25,9706.25,9714.25,1475
2019-11-20 10:15:00-05:00,9714.25,9714.5,9711.75,9712.25,718
2019-11-20 10:20:00-05:00,9712.25,9713.5,9708.0,9712.25,1164
2019-11-20 10:25:00-05:00,9712.0,9714.5,9710.75,9714.25,974
2019-11-20 10:30:00-05:00,9714.25,9722.0,9712.75,9721.5,2354
2019-11-20 10:35:00-05:00,9721.25,9727.5,9714.5,9723.0,12948
2019-11-20 10:40:00-05:00,9723.0,9726.5,9718.0,9723.75,7127
2019-11-20 10:45:00-05:00,9723.75,9729.0,9715.25,9718.0,8666
2019-11-20 10:50:00-05:00,9718.0,9731.0,9718.0,9726.25,6872
2019-11-20 10:55:00-05:00,9726.25,9729.75,9719.5,9722.75,6294
2019-11-20 11:00:00-05:00,9722.75,9730.25,9721.25,9730.0,4255
2019-11-20 11:05:00-05:00,9730.0,9734.0,9727.5,9730.75,5211
2019-11-20 11:10:00-05:00,9730.75,9736.5,9728.5,9732.25,4483
2019-11-20 11:15:00-05:00,9732.25,9732.75,9726.0,9727.5,4089
2019-11-20 11:20:00-05:00,9727.5,9730.0,9723.25,9729.25,3904
2019-11-20 11:25:00-05:00,9729.25,9731.25,9719.75,9721.0,4556
2019-11-20 11:30:00-05:00,9721.0,9734.75,9720.5,9730.25,5950
2019-11-21 09:30:00-05:00,9698.5,9700.0,9697.75,9699.0,522
2019-11-21 09:35:00-05:00,9699.0,9699.25,9690.25,9696.25,2065
2019-11-21 09:40:00-05:00,9696.5,9697.75,9688.75,9691.5,1377
2019-11-21 09:45:00-05:00,9691.75,9692.5,9690.0,9690.75,561
2019-11-21 09:50:00-05:00,9690.75,9695.0,9687.0,9688.5,1244
2019-11-21 09:55:00-05:00,9688.25,9690.75,9687.25,9688.75,805
2019-11-21 10:00:00-05:00,9688.25,9689.75,9685.75,9688.0,880
2019-11-21 10:05:00-05:00,9688.25,9689.25,9686.75,9688.25,686
2019-11-21 10:10:00-05:00,9688.0,9692.25,9681.75,9685.75,1640
2019-11-21 10:15:00-05:00,9685.75,9689.25,9685.25,9688.75,938
2019-11-21 10:20:00-05:00,9688.75,9690.75,9686.25,9689.75,735
2019-11-21 10:25:00-05:00,9689.75,9692.0,9688.0,9689.0,732
2019-11-21 10:30:00-05:00,9688.75,9689.5,9675.75,9680.75,2926
2019-11-21 10:35:00-05:00,9681.0,9683.75,9664.75,9666.0,13206
2019-11-21 10:40:00-05:00,9666.0,9676.0,9664.0,9675.5,7917
2019-11-21 10:45:00-05:00,9675.5,9675.5,9660.25,9661.25,9166
2019-11-21 10:50:00-05:00,9661.25,9672.75,9658.75,9669.0,6677
2019-11-21 10:55:00-05:00,9669.0,9678.5,9666.75,9671.75,6729
2019-11-21 11:00:00-05:00,9671.5,9678.25,9668.5,9670.75,5043
2019-11-21 11:05:00-05:00,9671.0,9672.0,9663.25,9667.25,6852
2019-11-21 11:10:00-05:00,9667.0,9681.75,9663.25,9679.25,7007
2019-11-21 11:15:00-05:00,9679.25,9685.25,9679.0,9680.5,5329
2019-11-21 11:20:00-05:00,9681.0,9681.0,9654.25,9655.25,12065
2019-11-21 11:25:00-05:00,9655.25,9660.5,9651.75,9655.75,6729
2019-11-21 11:30:00-05:00,9655.25,9665.75,9651.75,9657.25,6627
2019-11-22 09:30:00-05:00,9687.5,9687.5,9686.25,9687.25,379
2019-11-22 09:35:00-05:00,9687.0,9693.5,9686.75,9690.0,1411
2019-11-22 09:40:00-05:00,9690.25,9690.25,9681.5,9684.75,1327
2019-11-22 09:45:00-05:00,9684.5,9687.0,9683.5,9685.75,579
2019-11-22 09:50:00-05:00,9685.75,9697.25,9678.5,9688.75,7163
2019-11-22 09:55:00-05:00,9688.75,9696.0,9688.5,9695.5,1274
2019-11-22 10:00:00-05:00,9695.25,9697.5,9693.0,9693.0,1256
2019-11-22 10:05:00-05:00,9693.5,9694.75,9691.0,9692.25,955
2019-11-22 10:10:00-05:00,9692.25,9692.5,9690.75,9691.5,489
2019-11-22 10:15:00-05:00,9691.25,9691.25,9688.25,9690.0,721
2019-11-22 10:20:00-05:00,9689.5,9693.75,9689.25,9693.5,732
2019-11-22 10:25:00-05:00,9693.25,9695.25,9692.0,9694.25,934
2019-11-22 10:30:00-05:00,9694.0,9696.5,9689.0,9690.0,1463
2019-11-22 10:35:00-05:00,9690.25,9692.25,9677.25,9687.75,13603
2019-11-22 10:40:00-05:00,9687.75,9696.5,9687.0,9690.5,6883
2019-11-22 10:45:00-05:00,9690.25,9690.25,9678.0,9680.5,5772
2019-11-22 10:50:00-05:00,9680.0,9686.75,9679.75,9684.0,5733
2019-11-22 10:55:00-05:00,9683.75,9685.25,9677.25,9678.75,5820
2019-11-22 11:00:00-05:00,9678.5,9686.75,9675.25,9683.25,5150
2019-11-22 11:05:00-05:00,9683.5,9690.0,9682.0,9684.0,4281
2019-11-22 11:10:00-05:00,9684.0,9685.0,9672.5,9674.0,4976
2019-11-22 11:15:00-05:00,9674.0,9676.5,9671.0,9673.25,4236
2019-11-22 11:20:00-05:00,9673.25,9677.75,9668.75,9669.25,4397
2019-11-22 11:25:00-05:00,9669.5,9674.25,9667.75,9672.75,3128
2019-11-22 11:30:00-05:00,9672.25,9675.5,9658.75,9659.25,5476
2019-11-25 09:30:00-05:00,9706.5,9706.5,9705.0,9706.25,348
2019-11-25 09:35:00-05:00,9706.0,9709.25,9705.25,9708.5,700
2019-11-25 09:40:00-05:00,9708.25,9708.75,9706.5,9708.0,375
2019-11-25 09:45:00-05:00,9708.0,9708.75,9706.25,9707.25,267
2019-11-25 09:50:00-05:00,9707.25,9709.0,9706.75,9707.0,424
2019-11-25 09:55:00-05:00,9707.0,9710.25,9707.0,9709.5,283
2019-11-25 10:00:00-05:00,9709.5,9713.5,9709.25,9712.5,956
2019-11-25 10:05:00-05:00,9712.5,9713.5,9710.75,9711.75,689
2019-11-25 10:10:00-05:00,9712.0,9713.5,9710.25,9712.0,580
2019-11-25 10:15:00-05:00,9711.75,9713.0,9710.5,9711.0,416
2019-11-25 10:20:00-05:00,9711.0,9713.25,9711.0,9712.75,295
2019-11-25 10:25:00-05:00,9712.75,9713.25,9710.5,9710.75,470
2019-11-25 10:30:00-05:00,9710.75,9711.75,9708.5,9709.5,990
2019-11-25 10:35:00-05:00,9709.75,9736.25,9709.5,9733.75,15322
2019-11-25 10:40:00-05:00,9734.0,9742.75,9733.5,9740.5,8637
2019-11-25 10:45:00-05:00,9740.25,9745.25,9737.5,9740.75,6644
2019-11-25 10:50:00-05:00,9740.75,9744.5,9739.25,9742.5,5122
2019-11-25 10:55:00-05:00,9742.75,9751.0,9741.75,9748.5,7412
2019-11-25 11:00:00-05:00,9748.75,9751.0,9746.25,9748.5,4240
2019-11-25 11:05:00-05:00,9748.75,9749.75,9745.75,9746.0,3483
2019-11-25 11:10:00-05:00,9746.0,9756.25,9745.75,9756.25,5869
2019-11-25 11:15:00-05:00,9756.5,9758.5,9752.75,9754.25,3987
2019-11-25 11:20:00-05:00,9754.25,9755.0,9752.25,9752.75,2827
2019-11-25 11:25:00-05:00,9753.0,9756.75,9749.75,9756.5,3363
2019-11-25 11:30:00-05:00,9756.5,9758.5,9755.0,9757.75,1930
2019-11-26 09:30:00-05:00,9775.0,9777.25,9774.5,9775.75,717
2019-11-26 09:35:00-05:00,9776.0,9779.5,9774.5,9777.25,808
2019-11-26 09:40:00-05:00,9777.0,9778.0,9776.25,9777.25,323
2019-11-26 09:45:00-05:00,9777.5,9780.5,9777.0,9779.25,410
2019-11-26 09:50:00-05:00,9779.0,9780.0,9777.5,9777.75,484
2019-11-26 09:55:00-05:00,9778.0,9778.5,9776.5,9778.25,291
2019-11-26 10:00:00-05:00,9778.25,9778.75,9776.25,9776.25,265
2019-11-26 10:05:00-05:00,9776.0,9776.5,9773.75,9776.0,654
2019-11-26 10:10:00-05:00,9776.0,9776.75,9773.75,9775.25,600
2019-11-26 10:15:00-05:00,9775.5,9779.5,9775.25,9778.5,595
2019-11-26 10:20:00-05:00,9778.5,9780.25,9777.75,9779.5,507
2019-11-26 10:25:00-05:00,9779.25,9782.25,9778.25,9780.25,771
2019-11-26 10:30:00-05:00,9780.25,9780.5,9776.75,9778.0,1542
2019-11-26 10:35:00-05:00,9777.75,9784.5,9768.75,9776.75,13396
2019-11-26 10:40:00-05:00,9776.75,9781.5,9772.5,9777.75,8137
2019-11-26 10:45:00-05:00,9777.75,9779.0,9770.0,9772.0,6458
2019-11-26 10:50:00-05:00,9771.75,9779.25,9766.5,9778.0,6424
2019-11-26 10:55:00-05:00,9778.0,9784.0,9775.5,9783.75,5056
2019-11-26 11:00:00-05:00,9783.75,9787.75,9782.0,9784.0,4775
2019-11-26 11:05:00-05:00,9785.0,9788.75,9779.25,9780.75,5323
2019-11-26 11:10:00-05:00,9780.75,9780.75,9771.5,9779.5,6322
2019-11-26 11:15:00-05:00,9779.5,9783.75,9777.75,9780.0,4178
2019-11-26 11:20:00-05:00,9780.0,9783.0,9779.0,9781.5,3038
